date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,month,month_label,wipt
2015-01-03,Quarter1,finishing,Saturday,9,0.8,4.15,1039.0,960,0,0.0,0,0,8,0.956,1,January,0.053575600259571705
2015-01-03,Quarter1,sweing,Saturday,9,0.7,28.08,1072.0,6900,40,0.0,0,0,58,0.7,1,January,0.05528877352368592
2015-01-04,Quarter1,finishing,Sunday,9,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.932,1,January,0.053575600259571705
2015-01-04,Quarter1,sweing,Sunday,9,0.8,26.16,1278.0,7080,60,0.0,0,0,59,0.851,1,January,0.06598312783906554
2015-01-05,Quarter1,sweing,Monday,9,0.8,26.16,1227.0,7080,75,0.0,0,0,59,0.851,1,January,0.06333549643088904
2015-01-05,Quarter1,finishing,Monday,9,0.8,2.9,1039.0,1920,0,0.0,0,0,8,0.821,1,January,0.053575600259571705
2015-01-06,Quarter1,finishing,Tuesday,9,0.8,3.94,1039.0,1440,0,0.0,0,0,8,0.858,1,January,0.053575600259571705
2015-01-06,Quarter1,sweing,Tuesday,9,0.8,26.16,1305.0,10620,75,0.0,0,0,59,0.851,1,January,0.06738481505515899
2015-01-07,Quarter1,finishing,Wednesday,9,0.8,3.94,1039.0,1440,0,0.0,0,0,8,0.881,1,January,0.053575600259571705
2015-01-07,Quarter1,sweing,Wednesday,9,0.8,26.16,1324.0,10620,75,0.0,0,0,59,0.851,1,January,0.06837118754055808
2015-01-08,Quarter2,sweing,Thursday,9,0.8,26.16,1216.0,10620,88,0.0,0,0,59,0.9,1,January,0.0627644386761843
2015-01-08,Quarter2,finishing,Thursday,9,0.8,3.94,1039.0,1440,0,0.0,0,0,8,0.892,1,January,0.053575600259571705
2015-01-10,Quarter2,finishing,Saturday,9,0.8,3.94,1039.0,1440,0,0.0,0,0,8,0.858,1,January,0.053575600259571705
2015-01-10,Quarter2,sweing,Saturday,9,0.8,26.16,1122.0,10620,75,0.0,0,0,59,0.851,1,January,0.05788449059052563
2015-01-11,Quarter2,sweing,Sunday,9,0.8,26.16,1095.0,10620,88,0.0,0,0,59,0.9,1,January,0.056482803374432185
2015-01-11,Quarter2,finishing,Sunday,9,0.8,3.94,1039.0,1440,0,0.0,0,0,8,0.858,1,January,0.053575600259571705
2015-01-12,Quarter2,finishing,Monday,9,0.8,3.94,1039.0,1440,0,0.0,0,0,8,0.858,1,January,0.053575600259571705
2015-01-12,Quarter2,sweing,Monday,9,0.8,26.16,1093.0,10620,75,0.0,0,0,59,0.851,1,January,0.0563789746917586
2015-01-13,Quarter2,finishing,Tuesday,9,0.8,3.94,1039.0,1440,0,0.0,0,0,8,0.858,1,January,0.053575600259571705
2015-01-13,Quarter2,sweing,Tuesday,9,0.8,26.16,1156.0,10620,75,0.0,0,0,59,0.851,1,January,0.05964957819597664
2015-01-14,Quarter2,finishing,Wednesday,9,0.8,3.94,1039.0,1440,0,0.0,0,0,8,0.858,1,January,0.053575600259571705
2015-01-14,Quarter2,sweing,Wednesday,9,0.8,26.16,1232.0,10620,75,0.0,0,0,59,0.851,1,January,0.063595068137573
2015-01-15,Quarter3,finishing,Thursday,9,0.8,3.94,1039.0,1440,0,0.0,0,0,8,0.858,1,January,0.053575600259571705
2015-01-15,Quarter3,sweing,Thursday,9,0.8,26.16,1369.0,10620,63,0.0,0,0,59,0.8,1,January,0.07070733290071382
2015-01-17,Quarter3,finishing,Saturday,9,0.8,3.94,1039.0,1800,0,0.0,0,0,10,0.827,1,January,0.053575600259571705
2015-01-17,Quarter3,sweing,Saturday,9,0.8,26.16,1128.0,10620,63,0.0,0,0,59,0.8,1,January,0.0581959766385464
2015-01-18,Quarter3,sweing,Sunday,9,0.8,26.16,1381.0,3660,50,0.0,0,0,59,0.8,1,January,0.07133030499675536
2015-01-18,Quarter3,finishing,Sunday,9,0.8,3.94,1039.0,1800,0,0.0,0,0,10,0.582,1,January,0.053575600259571705
2015-01-19,Quarter3,finishing,Monday,9,0.8,3.94,1039.0,1800,0,0.0,0,0,10,0.964,1,January,0.053575600259571705
2015-01-19,Quarter3,sweing,Monday,9,0.8,26.16,1196.0,10620,63,0.0,0,0,59,0.8,1,January,0.061726151849448414
2015-01-20,Quarter3,sweing,Tuesday,9,0.8,26.16,399.0,10620,63,0.0,0,0,59,0.8,1,January,0.020350421804023362
2015-01-20,Quarter3,finishing,Tuesday,9,0.8,3.94,1039.0,1800,0,0.0,0,0,10,0.728,1,January,0.053575600259571705
2015-01-21,Quarter3,finishing,Wednesday,9,0.8,3.94,1039.0,2400,0,0.0,0,0,8,0.827,1,January,0.053575600259571705
2015-01-21,Quarter3,sweing,Wednesday,9,0.8,54.56,757.0,4140,29,0.0,0,0,58,0.52,1,January,0.03893575600259572
2015-01-22,Quarter4,sweing,Thursday,9,0.5,29.12,970.0,10440,30,0.0,0,0,58,0.501,1,January,0.0499935107073329
2015-01-24,Quarter4,sweing,Saturday,9,0.6,29.12,925.0,6660,23,0.0,0,0,58,0.6,1,January,0.047657365347177155
2015-01-24,Quarter4,finishing,Saturday,9,0.6,3.94,1039.0,1440,0,0.0,0,0,8,0.261,1,January,0.053575600259571705
2015-01-25,Quarter4,sweing,Sunday,9,0.65,29.12,1086.0,10440,26,0.0,0,0,58,0.65,1,January,0.05601557430240104
2015-01-26,Quarter4,sweing,Monday,9,0.7,29.12,1143.0,10440,40,0.0,0,0,58,0.701,1,January,0.05897469175859831
2015-01-27,Quarter4,sweing,Tuesday,9,0.7,29.12,1294.0,6960,50,0.0,0,0,58,0.7,1,January,0.06681375730045425
2015-01-28,Quarter4,sweing,Wednesday,9,0.7,29.12,1340.0,6960,63,0.0,0,0,58,0.751,1,January,0.06920181700194679
2015-01-29,Quarter5,sweing,Thursday,9,0.7,29.12,1170.0,6960,53,0.0,0,0,58,0.85,1,January,0.06037637897469176
2015-01-31,Quarter5,finishing,Saturday,9,0.75,3.94,1039.0,240,0,0.0,0,0,2,0.972,1,January,0.053575600259571705
2015-01-31,Quarter5,sweing,Saturday,9,0.75,29.12,1082.0,6840,81,0.0,0,0,57,0.851,1,January,0.055807916937053864
2015-02-01,Quarter1,sweing,Sunday,9,0.75,29.12,1282.0,6960,45,0.0,0,0,58,0.751,2,February,0.06619078520441272
2015-02-02,Quarter1,finishing,Monday,9,0.75,3.94,1039.0,960,0,0.0,0,0,8,0.994,2,February,0.053575600259571705
2015-02-02,Quarter1,sweing,Monday,9,0.75,29.12,8992.0,6960,55,0.0,0,0,58,0.8,2,February,0.4664503569110967
2015-02-03,Quarter1,finishing,Tuesday,9,0.75,3.94,1039.0,1320,0,0.0,0,0,11,0.92,2,February,0.053575600259571705
2015-02-03,Quarter1,sweing,Tuesday,9,0.75,29.12,1070.0,6960,34,0.0,0,0,58,0.751,2,February,0.05518494484101233
2015-02-04,Quarter1,sweing,Wednesday,9,0.8,22.52,1086.0,6960,50,0.0,0,0,58,0.8,2,February,0.05601557430240104
2015-02-04,Quarter1,finishing,Wednesday,9,0.75,3.94,1039.0,960,0,0.0,0,0,8,0.755,2,February,0.053575600259571705
2015-02-05,Quarter1,sweing,Thursday,9,0.8,29.12,1069.0,6960,50,0.0,0,0,58,0.8,2,February,0.05513303049967554
2015-02-07,Quarter1,sweing,Saturday,9,0.8,29.12,829.0,6960,50,0.0,0,0,58,0.8,2,February,0.04267358857884491
2015-02-07,Quarter1,finishing,Saturday,9,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.772,2,February,0.053575600259571705
2015-02-08,Quarter2,sweing,Sunday,9,0.8,29.12,909.0,6960,50,0.0,0,0,58,0.8,2,February,0.04682673588578845
2015-02-08,Quarter2,finishing,Sunday,9,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.607,2,February,0.053575600259571705
2015-02-09,Quarter2,sweing,Monday,9,0.8,29.12,1073.0,6960,50,0.0,0,0,58,0.8,2,February,0.05534068786502271
2015-02-09,Quarter2,finishing,Monday,9,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.698,2,February,0.053575600259571705
2015-02-10,Quarter2,sweing,Tuesday,9,0.8,29.12,1263.0,2160,38,0.0,0,0,58,0.801,2,February,0.06520441271901363
2015-02-10,Quarter2,finishing,Tuesday,9,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.69,2,February,0.053575600259571705
2015-02-11,Quarter2,sweing,Wednesday,9,0.8,29.12,609.0,3240,50,0.0,0,0,58,0.8,2,February,0.03125243348475016
2015-02-11,Quarter2,finishing,Wednesday,9,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.542,2,February,0.053575600259571705
2015-02-12,Quarter2,finishing,Thursday,9,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.657,2,February,0.053575600259571705
2015-02-12,Quarter2,sweing,Thursday,9,0.8,29.12,14.0,6960,0,0.0,0,0,58,0.498,2,February,0.00036340038935756
2015-02-14,Quarter2,finishing,Saturday,9,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.238,2,February,0.053575600259571705
2015-02-15,Quarter3,sweing,Sunday,9,0.5,18.79,1688.0,5280,0,0.0,0,1,54,0.283,2,February,0.0872680077871512
2015-02-16,Quarter3,finishing,Monday,9,0.8,3.94,1039.0,1200,0,0.0,0,0,10,0.96,2,February,0.053575600259571705
2015-02-16,Quarter3,sweing,Monday,9,0.6,18.79,2103.0,5400,0,0.0,0,1,54,0.33,2,February,0.10881245944192083
2015-02-17,Quarter3,sweing,Tuesday,9,0.65,18.79,2120.0,5520,0,0.0,0,1,51,0.65,2,February,0.10969500324464633
2015-02-17,Quarter3,finishing,Tuesday,9,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.586,2,February,0.053575600259571705
2015-02-18,Quarter3,sweing,Wednesday,9,0.7,18.79,1587.0,4560,30,0.0,0,1,51,0.7,2,February,0.08202465931213498
2015-02-18,Quarter3,finishing,Wednesday,9,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.55,2,February,0.053575600259571705
2015-02-19,Quarter3,sweing,Thursday,9,0.7,18.79,1603.0,6120,30,0.0,0,1,51,0.639,2,February,0.08285528877352369
2015-02-22,Quarter4,finishing,Sunday,9,0.8,3.94,1039.0,2400,0,0.0,0,0,10,0.754,2,February,0.053575600259571705
2015-02-22,Quarter4,sweing,Sunday,9,0.7,18.79,1717.0,3240,30,0.0,0,1,57,0.627,2,February,0.08877352368591823
2015-02-23,Quarter4,sweing,Monday,9,0.7,18.79,1641.0,6000,40,0.0,0,1,50,0.601,2,February,0.08482803374432187
2015-02-23,Quarter4,finishing,Monday,9,0.8,2.9,1039.0,960,0,0.0,0,0,8,0.372,2,February,0.053575600259571705
2015-02-24,Quarter4,finishing,Tuesday,9,0.7,2.9,1039.0,1800,0,0.0,0,0,15,0.727,2,February,0.053575600259571705
2015-02-24,Quarter4,sweing,Tuesday,9,0.7,18.79,1068.0,3000,30,0.0,0,1,52,0.7,2,February,0.055081116158338744
2015-02-25,Quarter4,sweing,Wednesday,9,0.75,18.79,1085.0,6240,56,0.0,0,1,52,0.971,2,February,0.05596365996106425
2015-02-25,Quarter4,finishing,Wednesday,9,0.7,2.9,1039.0,960,0,0.0,0,0,8,0.411,2,February,0.053575600259571705
2015-02-26,Quarter4,sweing,Thursday,9,0.75,18.79,1020.0,5640,45,0.0,0,1,52,0.75,2,February,0.05258922777417262
2015-02-26,Quarter4,finishing,Thursday,9,0.75,2.9,1039.0,960,0,0.0,0,0,8,0.408,2,February,0.053575600259571705
2015-02-28,Quarter4,sweing,Saturday,9,0.75,18.79,841.0,6240,45,0.0,0,1,52,0.75,2,February,0.043296560674886436
2015-02-28,Quarter4,finishing,Saturday,9,0.75,2.9,1039.0,960,0,0.0,0,0,8,0.408,2,February,0.053575600259571705
2015-03-01,Quarter1,sweing,Sunday,9,0.75,18.79,895.0,6240,34,0.0,0,0,52,0.75,3,March,0.04609993510707333
2015-03-01,Quarter1,finishing,Sunday,9,0.75,2.9,1039.0,960,0,0.0,0,0,8,0.447,3,March,0.053575600259571705
2015-03-02,Quarter1,finishing,Monday,9,0.75,2.9,1039.0,1200,0,0.0,0,0,10,0.8,3,March,0.053575600259571705
2015-03-02,Quarter1,sweing,Monday,9,0.75,18.79,935.0,6240,45,0.0,0,0,52,0.75,3,March,0.0481765087605451
2015-03-03,Quarter1,sweing,Tuesday,9,0.75,18.79,1096.0,6240,34,0.0,0,0,52,0.75,3,March,0.056534717715768984
2015-03-04,Quarter1,finishing,Wednesday,9,0.75,2.9,1039.0,960,0,0.0,0,0,8,0.834,3,March,0.053575600259571705
2015-03-04,Quarter1,sweing,Wednesday,9,0.75,18.79,1206.0,6240,34,0.0,0,0,52,0.75,3,March,0.06224529526281636
2015-03-05,Quarter1,sweing,Thursday,9,0.75,18.79,1228.0,6240,45,0.0,0,0,52,0.75,3,March,0.06338741077222583
2015-03-05,Quarter1,finishing,Thursday,9,0.75,2.9,1039.0,960,0,0.0,0,0,8,0.453,3,March,0.053575600259571705
2015-03-07,Quarter1,sweing,Saturday,9,0.75,18.79,1226.0,3480,45,0.0,0,0,51,0.75,3,March,0.06328358208955225
2015-03-08,Quarter2,finishing,Sunday,9,0.75,2.9,1039.0,1080,0,0.0,0,0,9,0.929,3,March,0.053575600259571705
2015-03-08,Quarter2,sweing,Sunday,9,0.75,18.79,1239.0,5640,45,0.0,0,0,52,0.75,3,March,0.06395846852693056
2015-03-09,Quarter2,finishing,Monday,9,0.75,2.9,1039.0,0,3600,0.0,0,0,15,0.841,3,March,0.053575600259571705
2015-03-09,Quarter2,sweing,Monday,9,0.75,18.79,1193.0,6240,45,0.0,0,0,52,0.75,3,March,0.06157040882543803
2015-03-10,Quarter2,finishing,Tuesday,9,0.75,2.9,1039.0,1800,0,0.0,0,0,15,0.822,3,March,0.053575600259571705
2015-03-10,Quarter2,sweing,Tuesday,9,0.75,18.79,1247.0,6240,45,0.0,0,0,52,0.75,3,March,0.06437378325762493
2015-03-11,Quarter2,sweing,Wednesday,9,0.75,18.79,290.0,5040,45,0.0,0,0,52,0.75,3,March,0.014691758598312784
2015-03-11,Quarter2,finishing,Wednesday,9,0.75,2.9,1039.0,1800,0,0.0,0,0,15,0.506,3,March,0.053575600259571705
2015-01-01,Quarter1,sweing,Thursday,10,0.75,19.31,578.0,6480,45,0.0,0,0,54,0.712,1,January,0.02964308890330954
2015-01-01,Quarter1,finishing,Thursday,10,0.65,3.94,1039.0,960,0,0.0,0,0,8,0.706,1,January,0.053575600259571705
2015-01-03,Quarter1,sweing,Saturday,10,0.75,19.31,610.0,6480,56,0.0,0,0,54,0.787,1,January,0.03130434782608696
2015-01-03,Quarter1,finishing,Saturday,10,0.7,4.15,1039.0,960,0,0.0,0,0,8,0.702,1,January,0.053575600259571705
2015-01-04,Quarter1,finishing,Sunday,10,0.7,3.94,1039.0,4320,0,0.0,0,0,18,0.759,1,January,0.053575600259571705
2015-01-04,Quarter1,sweing,Sunday,10,0.7,28.08,1202.0,6900,40,0.0,0,0,58,0.7,1,January,0.062037637897469175
2015-01-05,Quarter1,finishing,Monday,10,0.75,2.9,1039.0,960,0,0.0,0,0,8,0.763,1,January,0.053575600259571705
2015-01-05,Quarter1,sweing,Monday,10,0.75,28.08,1083.0,7020,45,0.0,0,0,58,0.75,1,January,0.055859831278390656
2015-01-06,Quarter1,finishing,Tuesday,10,0.75,3.94,1039.0,1440,0,0.0,0,0,8,0.81,1,January,0.053575600259571705
2015-01-06,Quarter1,sweing,Tuesday,10,0.75,28.08,1209.0,10530,45,0.0,0,0,58,0.751,1,January,0.062401038286826735
2015-01-07,Quarter1,finishing,Wednesday,10,0.75,3.94,1039.0,1440,0,0.0,0,0,8,0.806,1,January,0.053575600259571705
2015-01-07,Quarter1,sweing,Wednesday,10,0.75,28.08,1144.0,10530,69,0.0,0,0,58,0.8,1,January,0.05902660609993511
2015-01-08,Quarter2,sweing,Thursday,10,0.75,28.08,1066.0,10530,69,0.0,0,0,58,0.8,1,January,0.05497728747566515
2015-01-08,Quarter2,finishing,Thursday,10,0.75,3.94,1039.0,1440,0,0.0,0,0,8,0.78,1,January,0.053575600259571705
2015-01-10,Quarter2,finishing,Saturday,10,0.8,3.94,1039.0,1440,0,0.0,0,0,8,0.847,1,January,0.053575600259571705
2015-01-10,Quarter2,sweing,Saturday,10,0.8,28.08,1082.0,10530,63,0.0,0,0,58,0.8,1,January,0.055807916937053864
2015-01-11,Quarter2,finishing,Sunday,10,0.8,3.94,1039.0,1440,0,0.0,0,0,8,0.828,1,January,0.053575600259571705
2015-01-11,Quarter2,sweing,Sunday,10,0.8,28.08,762.0,10530,38,0.0,0,0,58,0.8,1,January,0.03919532770927969
2015-01-12,Quarter2,sweing,Monday,10,0.8,50.48,381.0,6930,45,0.0,0,0,58,0.689,1,January,0.019415963659961066
2015-01-12,Quarter2,finishing,Monday,10,0.8,3.94,1039.0,1440,0,0.0,0,0,8,0.246,1,January,0.053575600259571705
2015-01-13,Quarter2,finishing,Tuesday,10,0.8,3.94,1039.0,5400,0,0.0,0,0,20,0.913,1,January,0.053575600259571705
2015-01-13,Quarter2,sweing,Tuesday,10,0.35,22.4,715.0,10170,23,0.0,0,0,56,0.35,1,January,0.03675535366645036
2015-01-14,Quarter2,sweing,Wednesday,10,0.5,22.4,947.0,3390,23,0.0,0,0,56,0.5,1,January,0.048799480856586634
2015-01-14,Quarter2,finishing,Wednesday,10,0.8,3.94,1039.0,1260,0,0.0,0,0,8,0.332,1,January,0.053575600259571705
2015-01-15,Quarter3,finishing,Thursday,10,0.8,3.94,1039.0,3420,0,0.0,0,0,19,0.953,1,January,0.053575600259571705
2015-01-15,Quarter3,sweing,Thursday,10,0.6,22.52,1076.0,10170,23,0.0,0,0,56,0.6,1,January,0.055496430889033097
2015-01-17,Quarter3,finishing,Saturday,10,0.8,3.94,1039.0,1440,0,0.0,0,0,8,0.975,1,January,0.053575600259571705
2015-01-17,Quarter3,sweing,Saturday,10,0.65,22.52,1163.0,9720,35,0.0,0,0,54,0.65,1,January,0.0600129785853342
2015-01-18,Quarter3,sweing,Sunday,10,0.7,22.52,1002.0,10080,40,0.0,0,0,56,0.7,1,January,0.05165476963011032
2015-01-18,Quarter3,finishing,Sunday,10,0.7,3.94,1039.0,1440,0,0.0,0,0,8,0.236,1,January,0.053575600259571705
2015-01-19,Quarter3,sweing,Monday,10,0.7,22.52,938.0,10080,63,0.0,0,0,56,0.75,1,January,0.04833225178455548
2015-01-19,Quarter3,finishing,Monday,10,0.7,3.94,1039.0,1440,0,0.0,0,0,8,0.538,1,January,0.053575600259571705
2015-01-20,Quarter3,sweing,Tuesday,10,0.7,22.52,1108.0,10080,63,0.0,0,0,56,0.75,1,January,0.05715768981181051
2015-01-21,Quarter3,sweing,Wednesday,10,0.7,22.52,1206.0,10080,75,0.0,0,0,56,0.8,1,January,0.06224529526281636
2015-01-22,Quarter4,finishing,Thursday,10,0.75,3.94,1039.0,8400,0,0.0,0,0,14,0.941,1,January,0.053575600259571705
2015-01-22,Quarter4,sweing,Thursday,10,0.75,22.52,1328.0,10080,55,0.0,0,0,56,0.8,1,January,0.06857884490590525
2015-01-24,Quarter4,finishing,Saturday,10,0.75,3.94,1039.0,1800,0,0.0,0,0,10,0.937,1,January,0.053575600259571705
2015-01-24,Quarter4,sweing,Saturday,10,0.75,22.52,1332.0,10080,69,0.0,0,0,56,0.801,1,January,0.06878650227125244
2015-01-25,Quarter4,finishing,Sunday,10,0.75,3.94,1039.0,3420,0,0.0,0,0,19,0.955,1,January,0.053575600259571705
2015-01-25,Quarter4,sweing,Sunday,10,0.75,22.52,1413.0,10080,69,0.0,0,0,56,0.8,1,January,0.07299156391953278
2015-01-26,Quarter4,finishing,Monday,10,0.75,3.94,1039.0,3780,0,0.0,0,0,21,0.998,1,January,0.053575600259571705
2015-01-26,Quarter4,sweing,Monday,10,0.75,22.52,1250.0,10080,55,0.0,0,0,56,0.8,1,January,0.0645295262816353
2015-01-27,Quarter4,finishing,Tuesday,10,0.8,3.94,1039.0,1440,0,0.0,0,0,12,0.98,1,January,0.053575600259571705
2015-01-27,Quarter4,sweing,Tuesday,10,0.8,22.52,1134.0,6720,70,0.0,0,0,56,0.9,1,January,0.05850746268656717
2015-01-28,Quarter4,sweing,Wednesday,10,0.8,22.52,1175.0,6720,60,0.0,0,0,56,0.851,1,January,0.060635950681375735
2015-01-28,Quarter4,finishing,Wednesday,10,0.8,3.94,1039.0,1200,0,0.0,0,0,10,0.841,1,January,0.053575600259571705
2015-01-29,Quarter5,sweing,Thursday,10,0.8,22.52,1088.0,6720,88,0.0,0,0,56,0.9,1,January,0.056119402985074625
2015-01-29,Quarter5,finishing,Thursday,10,0.8,3.94,1039.0,1200,0,0.0,0,0,10,0.857,1,January,0.053575600259571705
2015-01-31,Quarter5,finishing,Saturday,10,0.8,3.94,1039.0,1200,0,0.0,0,0,10,0.972,1,January,0.053575600259571705
2015-01-31,Quarter5,sweing,Saturday,10,0.8,22.52,1116.0,6720,93,0.0,0,0,56,0.92,1,January,0.05757300454250487
2015-02-01,Quarter1,finishing,Sunday,10,0.8,3.94,1039.0,1200,0,0.0,0,0,10,0.886,2,February,0.053575600259571705
2015-02-01,Quarter1,sweing,Sunday,10,0.8,22.52,1282.0,6720,75,0.0,0,0,56,0.851,2,February,0.06619078520441272
2015-02-02,Quarter1,sweing,Monday,10,0.8,22.52,21540.0,6720,88,0.0,0,0,56,0.9,2,February,1.1178715120051914
2015-02-02,Quarter1,finishing,Monday,10,0.8,3.94,1039.0,1200,0,0.0,0,0,10,0.857,2,February,0.053575600259571705
2015-02-03,Quarter1,sweing,Tuesday,10,0.8,22.52,1188.0,6720,90,0.0,0,0,56,1.0,2,February,0.061310837118754055
2015-02-04,Quarter1,sweing,Wednesday,10,0.8,22.52,1108.0,6720,113,0.0,0,0,56,1.0,2,February,0.05715768981181051
2015-02-05,Quarter1,sweing,Thursday,10,0.8,22.52,1039.0,6720,113,0.0,0,0,56,1.0,2,February,0.053575600259571705
2015-02-05,Quarter1,finishing,Thursday,10,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.772,2,February,0.053575600259571705
2015-02-07,Quarter1,sweing,Saturday,10,0.8,22.52,1142.0,6720,88,0.0,0,0,56,0.9,2,February,0.05892277741726152
2015-02-08,Quarter2,sweing,Sunday,10,0.8,22.52,1388.0,6720,88,0.0,0,0,56,0.901,2,February,0.07169370538611292
2015-02-09,Quarter2,sweing,Monday,10,0.8,22.52,1127.0,120,88,0.0,0,0,56,0.901,2,February,0.05814406229720961
2015-02-10,Quarter2,sweing,Tuesday,10,0.8,22.52,1268.0,0,88,0.0,0,0,56,0.901,2,February,0.0654639844256976
2015-02-11,Quarter2,sweing,Wednesday,10,0.8,22.52,598.0,0,75,0.0,0,0,56,0.85,2,February,0.030681375730045427
2015-02-12,Quarter2,sweing,Thursday,10,0.8,22.52,10.0,6000,0,0.0,0,0,50,0.441,2,February,0.00015574302401038284
2015-02-16,Quarter3,sweing,Monday,10,0.6,18.22,1131.0,5280,0,0.0,0,1,44,0.355,2,February,0.058351719662556784
2015-02-17,Quarter3,finishing,Tuesday,10,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.928,2,February,0.053575600259571705
2015-02-17,Quarter3,sweing,Tuesday,10,0.65,18.22,741.0,0,0,8.0,35,1,49,0.302,2,February,0.038105126541207006
2015-02-18,Quarter3,finishing,Wednesday,10,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.64,2,February,0.053575600259571705
2015-02-18,Quarter3,sweing,Wednesday,10,0.7,19.68,1119.0,5640,0,8.0,35,1,47,0.304,2,February,0.05772874756651525
2015-02-19,Quarter3,finishing,Thursday,10,0.8,3.94,1039.0,2400,0,0.0,0,0,10,0.733,2,February,0.053575600259571705
2015-02-19,Quarter3,sweing,Thursday,10,0.7,19.68,1410.0,5760,0,0.0,0,1,48,0.249,2,February,0.07283582089552239
2015-02-22,Quarter4,sweing,Sunday,10,0.7,21.25,1531.0,6000,0,0.0,0,1,50,0.457,2,February,0.0791174561972745
2015-02-22,Quarter4,finishing,Sunday,10,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.386,2,February,0.053575600259571705
2015-02-23,Quarter4,finishing,Monday,10,0.8,3.94,1039.0,2400,0,0.0,0,0,20,0.956,2,February,0.053575600259571705
2015-02-23,Quarter4,sweing,Monday,10,0.7,21.25,1583.0,6000,0,0.0,0,1,50,0.418,2,February,0.0818170019467878
2015-02-24,Quarter4,finishing,Tuesday,10,0.7,2.9,1039.0,1800,0,0.0,0,0,15,0.902,2,February,0.053575600259571705
2015-02-24,Quarter4,sweing,Tuesday,10,0.7,21.25,1834.0,6360,0,0.0,0,1,53,0.471,2,February,0.09484750162232317
2015-02-25,Quarter4,finishing,Wednesday,10,0.7,2.9,1039.0,1200,0,0.0,0,0,10,0.846,2,February,0.053575600259571705
2015-02-25,Quarter4,sweing,Wednesday,10,0.7,21.82,1653.0,6240,0,0.0,0,2,52,0.7,2,February,0.0854510058403634
2015-02-26,Quarter4,sweing,Thursday,10,0.7,21.82,1591.0,3240,0,0.0,0,1,52,0.7,2,February,0.08223231667748215
2015-02-26,Quarter4,finishing,Thursday,10,0.7,2.9,1039.0,3360,0,0.0,0,0,8,0.411,2,February,0.053575600259571705
2015-02-28,Quarter4,sweing,Saturday,10,0.7,21.82,1448.0,6120,40,0.0,0,1,51,0.7,2,February,0.07480856586632058
2015-02-28,Quarter4,finishing,Saturday,10,0.7,2.9,1039.0,3360,0,0.0,0,0,8,0.411,2,February,0.053575600259571705
2015-03-01,Quarter1,sweing,Sunday,10,0.7,21.82,1393.0,5640,30,0.0,0,0,52,0.7,3,March,0.07195327709279689
2015-03-01,Quarter1,finishing,Sunday,10,0.7,2.9,1039.0,3360,0,0.0,0,0,8,0.665,3,March,0.053575600259571705
2015-03-02,Quarter1,sweing,Monday,10,0.7,21.82,1511.0,3600,30,0.0,0,0,51,0.7,3,March,0.07807916937053862
2015-03-02,Quarter1,finishing,Monday,10,0.7,2.9,1039.0,3360,0,0.0,0,0,8,0.632,3,March,0.053575600259571705
2015-03-03,Quarter1,sweing,Tuesday,10,0.7,21.82,1313.0,5040,30,0.0,0,0,51,0.7,3,March,0.06780012978585334
2015-03-03,Quarter1,finishing,Tuesday,10,0.7,2.9,1039.0,3360,0,0.0,0,0,8,0.463,3,March,0.053575600259571705
2015-03-04,Quarter1,sweing,Wednesday,10,0.7,21.82,1334.0,5760,30,0.0,0,0,53,0.7,3,March,0.06889033095392602
2015-03-05,Quarter1,sweing,Thursday,10,0.7,21.82,1390.0,6000,30,0.0,0,0,50,0.7,3,March,0.0717975340687865
2015-03-07,Quarter1,sweing,Saturday,10,0.7,21.82,1251.0,6000,30,0.0,0,0,50,0.7,3,March,0.0645814406229721
2015-03-08,Quarter2,sweing,Sunday,10,0.7,21.82,1335.0,6000,30,0.0,0,0,50,0.7,3,March,0.06894224529526281
2015-03-08,Quarter2,finishing,Sunday,10,0.7,2.9,1039.0,960,0,0.0,0,0,8,0.441,3,March,0.053575600259571705
2015-03-09,Quarter2,sweing,Monday,10,0.7,21.82,1576.0,6000,30,0.0,0,0,50,0.7,3,March,0.08145360155743024
2015-03-09,Quarter2,finishing,Monday,10,0.7,2.9,1039.0,0,960,0.0,0,0,8,0.477,3,March,0.053575600259571705
2015-03-10,Quarter2,sweing,Tuesday,10,0.75,21.82,1499.0,6000,34,0.0,0,0,50,0.751,3,March,0.07745619727449708
2015-03-10,Quarter2,finishing,Tuesday,10,0.7,2.9,1039.0,960,0,0.0,0,0,8,0.399,3,March,0.053575600259571705
2015-03-11,Quarter2,sweing,Wednesday,10,0.75,21.82,1674.0,6000,34,0.0,0,0,50,0.751,3,March,0.08654120700843608
